"time","siteID","gcc_90","gcc_sd","doy","daily_min","daily_max","year"
2021-04-08,"DELA",0.41602,0.00112983776133514,98,NA,NA,NA
2021-04-09,"DELA",0.44291,0.00403845788227867,99,NA,NA,NA
2021-04-10,"DELA",0.43263,0.00108570160913653,100,NA,NA,NA
2021-04-11,"DELA",0.43817,0.00113580784232804,101,NA,NA,NA
2021-04-12,"DELA",0.43934,0.000710212068357629,102,NA,NA,NA
2021-04-13,"DELA",0.43856,0.00165791395852666,103,NA,NA,NA
2021-04-14,"DELA",0.44092,0.00219890256264347,104,NA,NA,NA
2021-04-15,"DELA",0.44222,0.000601837712547911,105,NA,NA,NA
2021-04-16,"DELA",0.43811,0.000665352387529974,106,NA,NA,NA
2021-04-17,"DELA",0.4388,0.00074505525366942,107,NA,NA,NA
2021-04-18,"DELA",0.43868,0.00170071279042354,108,NA,NA,NA
2021-04-19,"DELA",0.43645,0.0010285281768684,109,NA,NA,NA
2021-04-20,"DELA",0.43757,0.00140866107524058,110,NA,NA,NA
2021-04-21,"DELA",0.43395,0.0016600626923249,111,NA,NA,NA
2021-04-22,"DELA",0.43413,0.000833469439225252,112,NA,NA,NA
2021-04-23,"DELA",0.43303,0.00119217932084952,113,NA,NA,NA
2021-04-24,"DELA",0.43551,0.00307788581029649,114,NA,NA,NA
2021-04-25,"DELA",0.43558,0.0010263272342858,115,NA,NA,NA
2021-03-01,"CLBJ",0.32487,0.00015497115465631,60,NA,NA,NA
2021-03-02,"CLBJ",0.32594,0.000325955589813412,61,NA,NA,NA
2021-03-03,"CLBJ",0.32584,0.000444611610376562,62,NA,NA,NA
2021-03-04,"CLBJ",0.32612,0.000599059432845877,63,NA,NA,NA
2021-03-05,"CLBJ",0.32581,0.000958983821020773,64,NA,NA,NA
2021-03-06,"CLBJ",0.32559,0.000737184352098984,65,NA,NA,NA
2021-03-07,"CLBJ",0.32534,0.000526230296446293,66,NA,NA,NA
2021-03-08,"CLBJ",0.32522,0.000329938584884997,67,NA,NA,NA
2021-03-09,"CLBJ",0.32603,0.000207754966540998,68,NA,NA,NA
2021-03-10,"CLBJ",0.32591,0.000236594913430583,69,NA,NA,NA
2021-03-11,"CLBJ",0.32731,0.000174505483218918,70,NA,NA,NA
2021-03-12,"CLBJ",0.32771,0.00013099030186878,71,NA,NA,NA
2021-03-13,"CLBJ",0.32813,0.000271879111791577,72,NA,NA,NA
2021-03-14,"CLBJ",0.3266,0.000387809749274887,73,NA,NA,NA
2021-03-15,"CLBJ",0.32699,0.000307774762594003,74,NA,NA,NA
2021-03-16,"CLBJ",0.32701,0.000158039912292914,75,NA,NA,NA
2021-03-17,"CLBJ",0.32623,0.000268336238206274,76,NA,NA,NA
2021-03-18,"CLBJ",0.32652,0.000378709206734283,77,NA,NA,NA
2021-03-19,"CLBJ",0.32663,0.000980832112368402,78,NA,NA,NA
2021-03-20,"CLBJ",0.32669,0.000211207509915958,79,NA,NA,NA
2021-03-21,"CLBJ",0.32638,0.000235917661181065,80,NA,NA,NA
2021-03-22,"CLBJ",0.33325,0.000692042496040906,81,NA,NA,NA
2021-03-23,"CLBJ",0.32714,0.000644241556928359,82,NA,NA,NA
2021-03-24,"CLBJ",0.32718,0.00018029932595209,83,NA,NA,NA
2021-03-25,"CLBJ",0.32894,0.000544087890559104,84,NA,NA,NA
2021-03-26,"CLBJ",0.32818,0.000373531191495977,85,NA,NA,NA
2021-03-27,"CLBJ",0.3295,0.000281229244132076,86,NA,NA,NA
2021-03-28,"CLBJ",0.32867,0.00030393376292361,87,NA,NA,NA
2021-03-29,"CLBJ",0.3294,0.000297300850853749,88,NA,NA,NA
2021-03-30,"CLBJ",0.33105,0.000157612928092967,89,NA,NA,NA
2021-03-31,"CLBJ",0.32987,9.27306831196445e-05,90,NA,NA,NA
2021-04-01,"CLBJ",0.33091,0.0001795166082931,91,NA,NA,NA
2021-04-02,"CLBJ",0.33097,0.000171038203155839,92,NA,NA,NA
2021-04-03,"CLBJ",0.33275,0.000120465974533926,93,NA,NA,NA
2021-04-04,"CLBJ",0.33517,0.000149524219593001,94,NA,NA,NA
2021-04-05,"CLBJ",0.3365,0.000160837953689239,95,NA,NA,NA
2021-04-06,"CLBJ",0.339,0.000160956706056286,96,NA,NA,NA
2021-04-07,"CLBJ",0.33994,1.59347649714128e-05,97,NA,NA,NA
2021-04-08,"CLBJ",0.34256,0.000150754380584136,98,NA,NA,NA
2021-04-09,"CLBJ",0.34606,0.000287508086132956,99,NA,NA,NA
2021-04-10,"CLBJ",0.34772,9.76133563962325e-05,100,NA,NA,NA
2021-04-11,"CLBJ",0.35009,5.59350789864868e-05,101,NA,NA,NA
2021-04-12,"CLBJ",0.35398,0.000431879922843261,102,NA,NA,NA
2021-04-13,"CLBJ",0.35837,0.000158245606058229,103,NA,NA,NA
2021-04-14,"CLBJ",0.36283,0.000998469987898843,104,NA,NA,NA
2021-04-15,"CLBJ",0.36882,0.000769018652675774,105,NA,NA,NA
2021-04-16,"CLBJ",0.36958,0.000620500358992807,106,NA,NA,NA
2021-04-17,"CLBJ",0.36676,0.00062387613239442,107,NA,NA,NA
2021-04-18,"CLBJ",0.36957,0.000253702622801432,108,NA,NA,NA
2021-04-19,"CLBJ",0.37234,0.000199052961878621,109,NA,NA,NA
2021-04-20,"CLBJ",0.37465,0.000440680179277628,110,NA,NA,NA
2021-04-21,"CLBJ",0.3665,0.000574256893377714,111,NA,NA,NA
2021-04-22,"CLBJ",0.36567,0.000377926674671916,112,NA,NA,NA
2021-04-23,"CLBJ",0.37201,0.00126260839502343,113,NA,NA,NA
2021-04-24,"CLBJ",0.36767,0.000544776156989721,114,NA,NA,NA
2021-04-25,"CLBJ",0.37518,0.000318154371463965,115,NA,NA,NA
