"","time","siteID","obs_flag","forecast","data_assimilation","statistic","gcc_90"
"477",2021-05-13,"STEI",2,1,0,"mean",NA
"478",2021-05-13,"STEI",2,1,0,"sd",NA
"479",2021-05-14,"STEI",2,1,0,"mean",NA
"480",2021-05-14,"STEI",2,1,0,"sd",NA
"481",2021-05-15,"STEI",2,1,0,"mean",NA
"482",2021-05-15,"STEI",2,1,0,"sd",NA
"483",2021-05-16,"STEI",2,1,0,"mean",NA
"484",2021-05-16,"STEI",2,1,0,"sd",NA
"485",2021-05-17,"STEI",2,1,0,"mean",NA
"486",2021-05-17,"STEI",2,1,0,"sd",NA
"487",2021-05-18,"STEI",2,1,0,"mean",NA
"488",2021-05-18,"STEI",2,1,0,"sd",NA
"489",2021-05-19,"STEI",2,1,0,"mean",NA
"490",2021-05-19,"STEI",2,1,0,"sd",NA
"491",2021-04-15,"UKFS",2,1,0,"mean",0.40740538029623
"492",2021-04-15,"UKFS",2,1,0,"sd",0.0268610283043678
"493",2021-04-16,"UKFS",2,1,0,"mean",0.408457939740014
"494",2021-04-16,"UKFS",2,1,0,"sd",0.0267243057682769
"495",2021-04-17,"UKFS",2,1,0,"mean",0.406931927606552
"496",2021-04-17,"UKFS",2,1,0,"sd",0.0262813787145069
"497",2021-04-18,"UKFS",2,1,0,"mean",0.407517745462629
"498",2021-04-18,"UKFS",2,1,0,"sd",0.0272930871305034
"499",2021-04-19,"UKFS",2,1,0,"mean",0.406769263904099
"500",2021-04-19,"UKFS",2,1,0,"sd",0.0263332532481641
"501",2021-04-20,"UKFS",2,1,0,"mean",NA
"502",2021-04-20,"UKFS",2,1,0,"sd",NA
"503",2021-04-21,"UKFS",2,1,0,"mean",NA
"504",2021-04-21,"UKFS",2,1,0,"sd",NA
"505",2021-04-22,"UKFS",2,1,0,"mean",NA
"506",2021-04-22,"UKFS",2,1,0,"sd",NA
"507",2021-04-23,"UKFS",2,1,0,"mean",NA
"508",2021-04-23,"UKFS",2,1,0,"sd",NA
"509",2021-04-24,"UKFS",2,1,0,"mean",NA
"510",2021-04-24,"UKFS",2,1,0,"sd",NA
"511",2021-04-25,"UKFS",2,1,0,"mean",NA
"512",2021-04-25,"UKFS",2,1,0,"sd",NA
"513",2021-04-26,"UKFS",2,1,0,"mean",NA
"514",2021-04-26,"UKFS",2,1,0,"sd",NA
"515",2021-04-27,"UKFS",2,1,0,"mean",NA
"516",2021-04-27,"UKFS",2,1,0,"sd",NA
"517",2021-04-28,"UKFS",2,1,0,"mean",NA
"518",2021-04-28,"UKFS",2,1,0,"sd",NA
"519",2021-04-29,"UKFS",2,1,0,"mean",NA
"520",2021-04-29,"UKFS",2,1,0,"sd",NA
"521",2021-04-30,"UKFS",2,1,0,"mean",NA
"522",2021-04-30,"UKFS",2,1,0,"sd",NA
"523",2021-05-01,"UKFS",2,1,0,"mean",NA
"524",2021-05-01,"UKFS",2,1,0,"sd",NA
"525",2021-05-02,"UKFS",2,1,0,"mean",NA
"526",2021-05-02,"UKFS",2,1,0,"sd",NA
"527",2021-05-03,"UKFS",2,1,0,"mean",NA
"528",2021-05-03,"UKFS",2,1,0,"sd",NA
"529",2021-05-04,"UKFS",2,1,0,"mean",NA
"530",2021-05-04,"UKFS",2,1,0,"sd",NA
"531",2021-05-05,"UKFS",2,1,0,"mean",NA
"532",2021-05-05,"UKFS",2,1,0,"sd",NA
"533",2021-05-06,"UKFS",2,1,0,"mean",NA
"534",2021-05-06,"UKFS",2,1,0,"sd",NA
"535",2021-05-07,"UKFS",2,1,0,"mean",NA
"536",2021-05-07,"UKFS",2,1,0,"sd",NA
"537",2021-05-08,"UKFS",2,1,0,"mean",NA
"538",2021-05-08,"UKFS",2,1,0,"sd",NA
"539",2021-05-09,"UKFS",2,1,0,"mean",NA
"540",2021-05-09,"UKFS",2,1,0,"sd",NA
"541",2021-05-10,"UKFS",2,1,0,"mean",NA
"542",2021-05-10,"UKFS",2,1,0,"sd",NA
"543",2021-05-11,"UKFS",2,1,0,"mean",NA
"544",2021-05-11,"UKFS",2,1,0,"sd",NA
"545",2021-05-12,"UKFS",2,1,0,"mean",NA
"546",2021-05-12,"UKFS",2,1,0,"sd",NA
"547",2021-05-13,"UKFS",2,1,0,"mean",NA
"548",2021-05-13,"UKFS",2,1,0,"sd",NA
"549",2021-05-14,"UKFS",2,1,0,"mean",NA
"550",2021-05-14,"UKFS",2,1,0,"sd",NA
"551",2021-05-15,"UKFS",2,1,0,"mean",NA
"552",2021-05-15,"UKFS",2,1,0,"sd",NA
"553",2021-05-16,"UKFS",2,1,0,"mean",NA
"554",2021-05-16,"UKFS",2,1,0,"sd",NA
"555",2021-05-17,"UKFS",2,1,0,"mean",NA
"556",2021-05-17,"UKFS",2,1,0,"sd",NA
"557",2021-05-18,"UKFS",2,1,0,"mean",NA
"558",2021-05-18,"UKFS",2,1,0,"sd",NA
"559",2021-05-19,"UKFS",2,1,0,"mean",NA
"560",2021-05-19,"UKFS",2,1,0,"sd",NA
