"","time","siteID","obs_flag","forecast","data_assimilation","statistic","gcc_90"
"411",2021-05-26,"SCBI",2,1,0,"mean",0.40554326731502
"412",2021-05-26,"SCBI",2,1,0,"sd",0.0265766958821398
"413",2021-05-27,"SCBI",2,1,0,"mean",0.406126277598487
"414",2021-05-27,"SCBI",2,1,0,"sd",0.0267933068045631
"415",2021-05-28,"SCBI",2,1,0,"mean",0.405928425398169
"416",2021-05-28,"SCBI",2,1,0,"sd",0.0266766409883748
"417",2021-05-29,"SCBI",2,1,0,"mean",0.405700899953229
"418",2021-05-29,"SCBI",2,1,0,"sd",0.0272359814100834
"419",2021-05-30,"SCBI",2,1,0,"mean",0.404294760033297
"420",2021-05-30,"SCBI",2,1,0,"sd",0.027171322285273
"421",2021-04-26,"STEI",2,1,0,"mean",0.344107140004112
"422",2021-04-26,"STEI",2,1,0,"sd",0.0274830825312707
"423",2021-04-27,"STEI",2,1,0,"mean",0.341745999449246
"424",2021-04-27,"STEI",2,1,0,"sd",0.0268181325184104
"425",2021-04-28,"STEI",2,1,0,"mean",0.341278045623195
"426",2021-04-28,"STEI",2,1,0,"sd",0.0270105463417447
"427",2021-04-29,"STEI",2,1,0,"mean",0.342569107455174
"428",2021-04-29,"STEI",2,1,0,"sd",0.026078672796292
"429",2021-04-30,"STEI",2,1,0,"mean",0.342410170462939
"430",2021-04-30,"STEI",2,1,0,"sd",0.0272854237743539
"431",2021-05-01,"STEI",2,1,0,"mean",0.342707819421856
"432",2021-05-01,"STEI",2,1,0,"sd",0.0286786766563101
"433",2021-05-02,"STEI",2,1,0,"mean",0.341164636926393
"434",2021-05-02,"STEI",2,1,0,"sd",0.0267900063274013
"435",2021-05-03,"STEI",2,1,0,"mean",0.343276534200128
"436",2021-05-03,"STEI",2,1,0,"sd",0.0265656579595404
"437",2021-05-04,"STEI",2,1,0,"mean",0.343059071233129
"438",2021-05-04,"STEI",2,1,0,"sd",0.025749938201673
"439",2021-05-05,"STEI",2,1,0,"mean",0.344426076156686
"440",2021-05-05,"STEI",2,1,0,"sd",0.0272046279495669
"441",2021-05-06,"STEI",2,1,0,"mean",0.344092887205168
"442",2021-05-06,"STEI",2,1,0,"sd",0.0272894376778744
"443",2021-05-07,"STEI",2,1,0,"mean",0.342622312554593
"444",2021-05-07,"STEI",2,1,0,"sd",0.0267787650624608
"445",2021-05-08,"STEI",2,1,0,"mean",0.343705668638646
"446",2021-05-08,"STEI",2,1,0,"sd",0.0269573715660987
"447",2021-05-09,"STEI",2,1,0,"mean",0.341764698281651
"448",2021-05-09,"STEI",2,1,0,"sd",0.026399193959224
"449",2021-05-10,"STEI",2,1,0,"mean",0.34305251488345
"450",2021-05-10,"STEI",2,1,0,"sd",0.0277079935324241
"451",2021-05-11,"STEI",2,1,0,"mean",0.343265020406927
"452",2021-05-11,"STEI",2,1,0,"sd",0.026288856563415
"453",2021-05-12,"STEI",2,1,0,"mean",0.344720129410786
"454",2021-05-12,"STEI",2,1,0,"sd",0.0270074112246215
"455",2021-05-13,"STEI",2,1,0,"mean",0.342994482737304
"456",2021-05-13,"STEI",2,1,0,"sd",0.0262408688673901
"457",2021-05-14,"STEI",2,1,0,"mean",0.343946342987632
"458",2021-05-14,"STEI",2,1,0,"sd",0.0260688532772088
"459",2021-05-15,"STEI",2,1,0,"mean",0.343371696793795
"460",2021-05-15,"STEI",2,1,0,"sd",0.0264607873651549
"461",2021-05-16,"STEI",2,1,0,"mean",0.343560464311837
"462",2021-05-16,"STEI",2,1,0,"sd",0.0263198485116919
"463",2021-05-17,"STEI",2,1,0,"mean",0.342875302572443
"464",2021-05-17,"STEI",2,1,0,"sd",0.0268552364804371
"465",2021-05-18,"STEI",2,1,0,"mean",0.343152332398698
"466",2021-05-18,"STEI",2,1,0,"sd",0.0257052034686118
"467",2021-05-19,"STEI",2,1,0,"mean",0.343637588982339
"468",2021-05-19,"STEI",2,1,0,"sd",0.0262285514804398
"469",2021-05-20,"STEI",2,1,0,"mean",0.342572920249441
"470",2021-05-20,"STEI",2,1,0,"sd",0.025753060122999
"471",2021-05-21,"STEI",2,1,0,"mean",0.342038196285618
"472",2021-05-21,"STEI",2,1,0,"sd",0.0278044966129353
"473",2021-05-22,"STEI",2,1,0,"mean",0.342933706556259
"474",2021-05-22,"STEI",2,1,0,"sd",0.0262187873070717
"475",2021-05-23,"STEI",2,1,0,"mean",0.343165289793517
"476",2021-05-23,"STEI",2,1,0,"sd",0.026731709318377
"477",2021-05-24,"STEI",2,1,0,"mean",0.343448270733719
"478",2021-05-24,"STEI",2,1,0,"sd",0.0277406599807729
"479",2021-05-25,"STEI",2,1,0,"mean",0.342033737772067
"480",2021-05-25,"STEI",2,1,0,"sd",0.0278925863013537
"481",2021-05-26,"STEI",2,1,0,"mean",0.341499812607883
"482",2021-05-26,"STEI",2,1,0,"sd",0.0267026410149696
"483",2021-05-27,"STEI",2,1,0,"mean",0.342462691459607
"484",2021-05-27,"STEI",2,1,0,"sd",0.0260055457001413
"485",2021-05-28,"STEI",2,1,0,"mean",0.343583754138428
"486",2021-05-28,"STEI",2,1,0,"sd",0.0267881451773216
"487",2021-05-29,"STEI",2,1,0,"mean",0.343540355387558
"488",2021-05-29,"STEI",2,1,0,"sd",0.0270164966938063
"489",2021-05-30,"STEI",2,1,0,"mean",0.343061837185177
"490",2021-05-30,"STEI",2,1,0,"sd",0.0272041083043168
"491",2021-04-26,"UKFS",2,1,0,"mean",0.344323842191945
"492",2021-04-26,"UKFS",2,1,0,"sd",0.0271891641035609
"493",2021-04-27,"UKFS",2,1,0,"mean",0.347496323923836
"494",2021-04-27,"UKFS",2,1,0,"sd",0.0278947719920614
"495",2021-04-28,"UKFS",2,1,0,"mean",0.365398741441198
"496",2021-04-28,"UKFS",2,1,0,"sd",0.0274772058281898
"497",2021-04-29,"UKFS",2,1,0,"mean",0.398116167881201
"498",2021-04-29,"UKFS",2,1,0,"sd",0.0275202929691751
"499",2021-04-30,"UKFS",2,1,0,"mean",0.40558812973949
"500",2021-04-30,"UKFS",2,1,0,"sd",0.0259612504992201
"501",2021-05-01,"UKFS",2,1,0,"mean",0.405443874868511
"502",2021-05-01,"UKFS",2,1,0,"sd",0.0265720634672894
"503",2021-05-02,"UKFS",2,1,0,"mean",0.405152695105691
"504",2021-05-02,"UKFS",2,1,0,"sd",0.026695828784188
"505",2021-05-03,"UKFS",2,1,0,"mean",0.407121529323042
"506",2021-05-03,"UKFS",2,1,0,"sd",0.0277356628178465
"507",2021-05-04,"UKFS",2,1,0,"mean",0.406188274807445
"508",2021-05-04,"UKFS",2,1,0,"sd",0.0266768242005391
"509",2021-05-05,"UKFS",2,1,0,"mean",0.405499963292587
"510",2021-05-05,"UKFS",2,1,0,"sd",0.0278308044752165
"511",2021-05-06,"UKFS",2,1,0,"mean",0.405673350767441
"512",2021-05-06,"UKFS",2,1,0,"sd",0.0255509735445556
"513",2021-05-07,"UKFS",2,1,0,"mean",0.404706563917244
"514",2021-05-07,"UKFS",2,1,0,"sd",0.0262860915054953
"515",2021-05-08,"UKFS",2,1,0,"mean",0.405531055781411
"516",2021-05-08,"UKFS",2,1,0,"sd",0.0270952862922897
"517",2021-05-09,"UKFS",2,1,0,"mean",0.406922854362348
"518",2021-05-09,"UKFS",2,1,0,"sd",0.0262118219786881
"519",2021-05-10,"UKFS",2,1,0,"mean",0.404982914461835
"520",2021-05-10,"UKFS",2,1,0,"sd",0.0265137883591933
"521",2021-05-11,"UKFS",2,1,0,"mean",0.405301440418366
"522",2021-05-11,"UKFS",2,1,0,"sd",0.0276938867848731
"523",2021-05-12,"UKFS",2,1,0,"mean",0.40561287269945
"524",2021-05-12,"UKFS",2,1,0,"sd",0.0261928154425027
"525",2021-05-13,"UKFS",2,1,0,"mean",0.405552650021541
"526",2021-05-13,"UKFS",2,1,0,"sd",0.0266774217699296
"527",2021-05-14,"UKFS",2,1,0,"mean",0.404824445753246
"528",2021-05-14,"UKFS",2,1,0,"sd",0.0267445946094006
"529",2021-05-15,"UKFS",2,1,0,"mean",0.405813559988473
"530",2021-05-15,"UKFS",2,1,0,"sd",0.0268674432131857
"531",2021-05-16,"UKFS",2,1,0,"mean",0.40612321197921
"532",2021-05-16,"UKFS",2,1,0,"sd",0.0269236595689686
"533",2021-05-17,"UKFS",2,1,0,"mean",0.407351148507226
"534",2021-05-17,"UKFS",2,1,0,"sd",0.0259361190348826
"535",2021-05-18,"UKFS",2,1,0,"mean",0.403625496168697
"536",2021-05-18,"UKFS",2,1,0,"sd",0.0262783514614716
"537",2021-05-19,"UKFS",2,1,0,"mean",0.406000927881418
"538",2021-05-19,"UKFS",2,1,0,"sd",0.0264332153328896
"539",2021-05-20,"UKFS",2,1,0,"mean",0.40517204548483
"540",2021-05-20,"UKFS",2,1,0,"sd",0.0263080039393235
"541",2021-05-21,"UKFS",2,1,0,"mean",0.406581430942396
"542",2021-05-21,"UKFS",2,1,0,"sd",0.0267232235601233
"543",2021-05-22,"UKFS",2,1,0,"mean",0.405382451887005
"544",2021-05-22,"UKFS",2,1,0,"sd",0.0256659008535452
"545",2021-05-23,"UKFS",2,1,0,"mean",0.404973471883821
"546",2021-05-23,"UKFS",2,1,0,"sd",0.026058681599168
"547",2021-05-24,"UKFS",2,1,0,"mean",0.406950071598898
"548",2021-05-24,"UKFS",2,1,0,"sd",0.0260971168446943
"549",2021-05-25,"UKFS",2,1,0,"mean",0.405232465622188
"550",2021-05-25,"UKFS",2,1,0,"sd",0.0272413448456006
"551",2021-05-26,"UKFS",2,1,0,"mean",0.406610599403442
"552",2021-05-26,"UKFS",2,1,0,"sd",0.0275055417919151
"553",2021-05-27,"UKFS",2,1,0,"mean",0.405835123788042
"554",2021-05-27,"UKFS",2,1,0,"sd",0.0277443496509113
"555",2021-05-28,"UKFS",2,1,0,"mean",0.407514851529681
"556",2021-05-28,"UKFS",2,1,0,"sd",0.0269595997585506
"557",2021-05-29,"UKFS",2,1,0,"mean",0.404970358128801
"558",2021-05-29,"UKFS",2,1,0,"sd",0.0276589987389951
"559",2021-05-30,"UKFS",2,1,0,"mean",0.405400319991796
"560",2021-05-30,"UKFS",2,1,0,"sd",0.0266094740039104
