"time","siteID","gcc_90","gcc_sd","doy","daily_min","daily_max","year","GDD_day","GDD"
2020-02-09,"HARV",0.32959,0.000202907856839863,40,-11.3437,-3.0908,2020,0,0
2020-02-10,"HARV",0.33038,0.000182118240353315,41,-3.2719,2.6482,2020,0,0
2020-02-11,"HARV",0.33067,0.000178371252374001,42,0.2462,2.6384,2020,0,0
2020-02-12,"HARV",0.33043,7.68379264346468e-05,43,-2.3332,1.8157,2020,0,0
2020-02-13,"HARV",0.32917,0.000194184591330526,44,-1.146,1.2474,2020,0,0
2020-02-14,"HARV",0.33007,0.00020726754966192,45,-13.34,-0.0513,2020,0,0
2020-02-15,"HARV",0.32926,0.000149748224070422,46,-17.5257,-6.0317,2020,0,0
2020-02-16,"HARV",0.33073,0.00020846621612459,47,-8.5141,1.4947,2020,0,0
2020-02-17,"HARV",0.3297,0.000120620166182094,48,-2.3782,1.9711,2020,0,0
2020-02-18,"HARV",0.32954,0.000319485226256115,49,-5.2249,-0.2178,2020,0,0
2020-03-19,"HARV",0.32837,0.00281155725670937,79,-0.7504,7.8425,2020,0,0
2020-03-20,"HARV",0.3292,0.000397329731983857,80,1.3919,14.6695,2020,0,0
2020-03-21,"HARV",0.32729,0.000213680150062229,81,-1.5219,14.868,2020,0,0
2020-03-22,"HARV",0.32707,0.000247786903180445,82,-7.976,2.5707,2020,0,0
2020-03-23,"HARV",0.33077,0.000610961542595457,83,-4.3939,-0.0681,2020,0,0
2020-04-06,"HARV",0.32804,0.000434097186522718,97,3.4848,13.1305,2020,0,0
2020-04-07,"HARV",0.32794,0.000152734337852309,98,4.5634,13.6623,2020,0,0
2020-04-08,"HARV",0.32859,0.000254343893825916,99,4.0738,11.6019,2020,0,0
2020-04-09,"HARV",0.3288,0.000272570604970301,100,2.8619,9.4069,2020,0,0
2020-04-10,"HARV",0.32782,0.000190957202171644,101,-0.0603,5.0538,2020,0,0
2020-04-11,"HARV",0.32795,0.000197542291002954,102,-0.6674,6.6554,2020,0,0
2020-04-12,"HARV",0.32869,0.000129209755112848,103,-0.4775,13.2112,2020,0,0
2020-04-13,"HARV",0.32971,0.000691049767545354,104,7.8342,13.9007,2020,0.86745,0.86745
2020-04-14,"HARV",0.32905,0.000145405560907608,105,2.9683,13.369,2020,0,0.86745
2020-04-15,"HARV",0.328,9.20554956844677e-05,106,1.0192,6.2118,2020,0,0.86745
2020-04-16,"HARV",0.32808,0.000162629948041554,107,-2.2043,3.333,2020,0,0.86745
2020-04-17,"HARV",0.328,0.000149073875672968,108,-3.1698,6.2787,2020,0,0.86745
2020-04-18,"HARV",0.33055,0.000250331424397362,109,-0.7114,4.6513,2020,0,0.86745
2020-04-19,"HARV",0.3284,4.73227045650215e-05,110,-0.8815,14.0678,2020,0,0.86745
2020-04-20,"HARV",0.328,0.000105971309170683,111,2.6119,9.5575,2020,0,0.86745
2020-04-21,"HARV",0.32952,0.000341325361567196,112,0.5737,7.4064,2020,0,0.86745
2020-04-22,"HARV",0.32782,0.00038666627967374,113,-3.2491,2.8227,2020,0,0.86745
2020-04-23,"HARV",0.32855,0.000130279598853972,114,-2.7002,9.4288,2020,0,0.86745
2020-04-24,"HARV",0.32847,0.000186550189121383,115,1.1919,6.6534,2020,0,0.86745
2020-04-25,"HARV",0.32876,0.000147697429267565,116,3.825,15.5806,2020,0,0.86745
2020-04-26,"HARV",0.32989,0.000131843500300286,117,1.8044,13.401,2020,0,0.86745
2020-04-27,"HARV",0.32617,0.000239029138348429,118,0.025,2.1684,2020,0,0.86745
2020-04-28,"HARV",0.32884,0.000161250096029086,119,0.3874,11.5136,2020,0,0.86745
2020-04-29,"HARV",0.3302,0.000304871372006927,120,1.147,14.5175,2020,0,0.86745
2020-04-30,"HARV",0.33035,0.000168011024905498,121,2.8363,7.5724,2020,0,0.86745
2020-05-01,"HARV",0.33067,0.000216484222925167,122,6.311,16.47,2020,1.3905,2.25795
2020-05-02,"HARV",0.32927,0.000327546279017114,123,3.7308,17.3997,2020,0.565249999999999,2.8232
2020-05-03,"HARV",0.32998,0.000391581370072367,124,11.8241,22.9028,2020,7.36345,10.18665
2020-05-04,"HARV",0.33114,0.000205694145839532,125,8.1368,19.988,2020,4.0624,14.24905
2020-05-05,"HARV",0.32906,0.000277307097136822,126,2.6399,11.9631,2020,0,14.24905
2020-05-06,"HARV",0.32999,0.000172099548790458,127,1.64,11.5247,2020,0,14.24905
2020-05-07,"HARV",0.32903,0.000288311271697375,128,3.522,14.1771,2020,0,14.24905
2020-05-08,"HARV",0.32853,3.78209746364231e-05,129,2.2617,11.9316,2020,0,14.24905
2020-05-09,"HARV",0.3286,0.000226082668644065,130,-2.0352,3.915,2020,0,14.24905
2020-05-10,"HARV",0.32955,0.000391736123179979,131,-2.524,11.5025,2020,0,14.24905
2020-05-11,"HARV",0.32922,0.000259415808370756,132,3.7593,13.8654,2020,0,14.24905
2020-05-12,"HARV",0.32781,0.000163004449670068,133,1.2617,8.8416,2020,0,14.24905
2020-05-13,"HARV",0.32766,0.000162886192897784,134,-0.9793,11.7197,2020,0,14.24905
2020-05-14,"HARV",0.32793,0.000125514620662305,135,4.406,19.096,2020,1.751,16.00005
2020-05-15,"HARV",0.33274,0.000386135355352318,136,9.1854,24.3542,2020,6.7698,22.76985
2020-05-16,"HARV",0.33552,0.000481030993103905,137,14.7093,18.4721,2020,6.5907,29.36055
2020-05-17,"HARV",0.34039,0.000731032035368285,138,8.8205,17.1965,2020,3.0085,32.36905
2020-05-18,"HARV",0.3486,0.000402589132734502,139,9.4713,17.34,2020,3.40565,35.7747
2020-05-19,"HARV",0.34556,0.000220070671394815,140,5.9257,15.4304,2020,0.678050000000001,36.45275
2020-05-20,"HARV",0.349,0.000137890752379679,141,6.1769,18.0964,2020,2.13665,38.5894
2020-05-21,"HARV",0.35609,0.00018883370937394,142,6.1515,22.2106,2020,4.18105,42.77045
2020-05-22,"HARV",0.36924,0.00108354424111293,143,9.5151,25.5196,2020,7.51735,50.2878
2020-05-23,"HARV",0.39218,0.00251436790644878,144,11.0966,21.3963,2020,6.24645,56.53425
2020-05-24,"HARV",0.38592,0.000371862184258666,145,4.1535,18.9209,2020,1.5372,58.07145
2020-05-25,"HARV",0.40077,0.0011097033111492,146,7.3261,19.3961,2020,3.3611,61.43255
2020-05-26,"HARV",0.41138,0.00166972733934469,147,14.4674,26.8221,2020,10.64475,72.0773
2020-05-27,"HARV",0.42554,0.00215740688072036,148,15.1173,26.4501,2020,10.7837,82.861
2020-05-28,"HARV",0.44686,0.00305712085439346,149,16.2562,22.7982,2020,9.5272,92.3882
2020-05-29,"HARV",0.45019,0.00137795915344811,150,18.5865,24.2624,2020,11.42445,103.81265
2020-05-30,"HARV",0.4494,0.00432162809456751,151,16.7026,22.5725,2020,9.63755,113.4502
2020-05-31,"HARV",0.44016,0.000602651454416395,152,8.6954,19.6381,2020,4.16675,117.61695
2020-06-01,"HARV",0.43629,0.00178929548329241,153,3.4292,14.3928,2020,0,117.61695
2020-06-02,"HARV",0.44234,0.00240266519532296,154,5.7723,17.6705,2020,1.7214,119.33835
2020-06-03,"HARV",0.44907,0.0013240249242367,155,12.7448,22.8741,2020,7.80945,127.1478
2020-06-04,"HARV",0.4485,0.00162330225284192,156,14.9706,26.8403,2020,10.90545,138.05325
2020-06-05,"HARV",0.45746,0.00049864751773049,157,17.2404,24.2752,2020,10.7578,148.81105
2020-06-06,"HARV",0.45918,0.00221947584361898,158,19.111,25.3968,2020,12.2539,161.06495
2020-06-07,"HARV",0.44621,0.000950046207254353,159,10.6371,21.3817,2020,6.0094,167.07435
2020-06-08,"HARV",0.43252,0.000744294461149585,160,10.6423,21.4904,2020,6.06635,173.1407
2020-06-09,"HARV",0.45304,0.00114517978269523,161,14.1048,24.4871,2020,9.29595,182.43665
2020-06-10,"HARV",0.4481,0.00136805461998609,162,14.0024,22.7132,2020,8.3578,190.79445
2020-06-11,"HARV",0.46305,0.00144187183910643,163,17.2227,21.5032,2020,9.36295,200.1574
2020-06-12,"HARV",0.43821,0.00116936742030615,164,16.1571,24.2669,2020,10.212,210.3694
2020-06-13,"HARV",0.43063,0.000930072309016894,165,9.2137,19.4374,2020,4.32555,214.69495
2020-06-14,"HARV",0.4413,0.000847421057668259,166,7.0073,18.5726,2020,2.78995,217.4849
2020-06-15,"HARV",0.43874,0.000949494818203823,167,10.0213,19.464,2020,4.74265,222.22755
2020-06-16,"HARV",0.42656,0.000428339568233297,168,11.8149,22.5835,2020,7.1992,229.42675
2020-06-17,"HARV",0.42546,0.000588577149764153,169,12.0966,25.7225,2020,8.90955,238.3363
2020-06-18,"HARV",0.42836,0.00132462561518648,170,14.3212,26.0826,2020,10.2019,248.5382
2020-06-19,"HARV",0.44102,0.00173461739885433,171,18.3282,26.108,2020,12.2181,260.7563
2020-06-20,"HARV",0.4376,0.00208132767634664,172,17.3031,28.0724,2020,12.68775,273.44405
2020-06-21,"HARV",0.42897,0.00048505202582311,173,18.9519,28.2505,2020,13.6012,287.04525
2020-06-22,"HARV",0.43881,0.00185957703869916,174,17.7457,26.7931,2020,12.2694,299.31465
2020-06-23,"HARV",0.4336,0.00126275512015171,175,18.3809,27.4457,2020,12.9133,312.22795
2020-06-24,"HARV",0.44261,0.00120943931755882,176,18.5214,25.7082,2020,12.1148,324.34275
2020-06-25,"HARV",0.42813,0.00143246777632311,177,16.1245,25.1078,2020,10.61615,334.9589
2020-06-26,"HARV",0.4284,0.00117813377588351,178,16.1916,25.4557,2020,10.82365,345.78255
2020-06-27,"HARV",0.44346,0.00127797171952996,179,17.8834,22.9092,2020,10.3963,356.17885
2021-01-01,"HARV",0.32778,0.000196648552146265,1,-4.872,-0.167,2021,0,0
2021-01-02,"HARV",0.33179,0.000689443912267903,2,-2.7131,2.3315,2021,0,0
2021-01-03,"HARV",0.33137,0.000245895468914448,3,-5.7719,-0.4737,2021,0,0
2021-01-04,"HARV",0.33101,0.0002601737253201,4,-3.4282,1.6816,2021,0,0
2021-01-05,"HARV",0.33161,0.000238074243264845,5,-2.5105,0.4031,2021,0,0
2021-01-06,"HARV",0.33152,0.000303915754304193,6,-3.4896,-0.3467,2021,0,0
2021-01-07,"HARV",0.32969,0.000319974488779,7,-5.4319,-0.1842,2021,0,0
2021-01-08,"HARV",0.32966,0.000300300257905249,8,-7.735,0.9215,2021,0,0
2021-01-09,"HARV",0.33069,0.00041167011758723,9,-8.7948,-1.8336,2021,0,0
2021-01-10,"HARV",0.32957,0.000149818972396007,10,-6.6435,0.8097,2021,0,0
2021-01-11,"HARV",0.32957,6.71573510192204e-05,11,-6.2187,-1.298,2021,0,0
2021-01-12,"HARV",0.33093,0.000205290461223572,12,-4.8979,0.0074,2021,0,0
2021-01-13,"HARV",0.32938,0.000144892078064035,13,-3.9687,1.2356,2021,0,0
2021-01-14,"HARV",0.32996,0.000165452877562996,14,-1.8141,0.6781,2021,0,0
2021-01-15,"HARV",0.33056,0.000177206550761121,15,-1.7575,1.8787,2021,0,0
2021-01-16,"HARV",0.3295,0.000342002506256483,16,-0.3817,5.2393,2021,0,0
2021-01-17,"HARV",0.33067,0.00027938588338843,17,-1.1015,1.6387,2021,0,0
2021-01-18,"HARV",0.33097,0.000395189886675527,18,-1.7383,2.8577,2021,0,0
2021-01-19,"HARV",0.33028,0.000288813493946722,19,-6.3188,0.751,2021,0,0
2021-01-20,"HARV",0.32958,0.00039892280261848,20,-5.5025,-1.111,2021,0,0
2021-01-21,"HARV",0.3295,8.45531254325194e-05,21,-10.2038,-3.1429,2021,0,0
2021-01-22,"HARV",0.32954,0.000297887846310635,22,-3.5375,1.1154,2021,0,0
2021-01-23,"HARV",0.32946,0.000262575762438971,23,-9.1602,-0.6786,2021,0,0
2021-01-24,"HARV",0.32871,0.000176680243862818,24,-13.5452,-5.4425,2021,0,0
2021-01-25,"HARV",0.32911,0.000218774579726932,25,-11.5174,-2.3967,2021,0,0
2021-01-26,"HARV",0.3309,0.000620131125041215,26,-8.5838,-1.3994,2021,0,0
2021-01-27,"HARV",0.32872,0.000204775891438138,27,-4.8703,-1.7597,2021,0,0
2021-01-28,"HARV",0.32926,0.000424747051256407,28,-8.4758,-2.4455,2021,0,0
2021-01-29,"HARV",0.329,0.000116601963787856,29,-17.8844,-8.3645,2021,0,0
2021-01-30,"HARV",0.32919,9.50078063387779e-05,30,-17.6384,-8.6314,2021,0,0
2021-01-31,"HARV",0.33002,0.000179225071132501,31,-18.3995,-6.3516,2021,0,0
2021-02-01,"HARV",0.33069,0.000169212340940399,32,-10.825,-3.5722,2021,0,0
2021-02-02,"HARV",0.33218,0.000482216056242384,33,-3.6624,-1.3714,2021,0,0
2021-02-03,"HARV",0.33038,4.99707016201218e-05,34,-5.2219,-1.4195,2021,0,0
2021-02-04,"HARV",0.33075,0.000334203252344362,35,-4.1625,0.6564,2021,0,0
2021-02-05,"HARV",0.33107,0.000148421077770414,36,-3.3179,1.3803,2021,0,0
2021-02-06,"HARV",0.33153,0.000531264589139417,37,-4.5916,1.9262,2021,0,0
2021-02-07,"HARV",0.33103,0.000227698794956158,38,-5.6165,-0.7281,2021,0,0
2021-02-08,"HARV",0.32843,0.000787427245489238,39,-12.1798,-4.6067,2021,0,0
2021-02-09,"HARV",0.33042,8.84473416496862e-05,40,-9.3911,-4.9385,2021,0,0
2021-02-10,"HARV",0.33056,0.000272925503029824,41,-9.1123,-3.9778,2021,0,0
2021-02-11,"HARV",0.33096,0.000292322044942182,42,-8.8284,-3.9866,2021,0,0
2021-02-12,"HARV",0.32989,9.40588092197459e-05,43,-15.4796,-7.4165,2021,0,0
2021-02-13,"HARV",0.33036,0.000278099430904458,44,-13.0002,-2.5943,2021,0,0
2021-02-14,"HARV",0.33105,0.000103790408899829,45,-6.1709,-0.8442,2021,0,0
2021-02-15,"HARV",0.33145,9.4916719672927e-05,46,-5.3214,-1.9841,2021,0,0
2021-02-16,"HARV",0.33098,0.000303338609208802,47,-4.3047,2.8797,2021,0,0
2021-02-17,"HARV",0.33059,0.000126248863401636,48,-9.388,0.0186,2021,0,0
2021-02-18,"HARV",0.33133,3.53345526679636e-05,49,-8.117,-4.7606,2021,0,0
2021-02-19,"HARV",0.33067,0.000106685882622859,50,-7.5196,-3.427,2021,0,0
2021-02-20,"HARV",0.33073,0.000218591408984059,51,-6.2548,-2.297,2021,0,0
2021-02-21,"HARV",0.32974,0.000107209358409668,52,-9.7854,-1.7839,2021,0,0
2021-02-22,"HARV",0.33044,7.16338877735351e-05,53,-7.0576,0.4336,2021,0,0
2021-02-23,"HARV",0.33078,0.000300821154407021,54,-1.3633,2.2437,2021,0,0
2021-02-24,"HARV",0.33025,0.000298223652547509,55,-0.1433,7.0845,2021,0,0
2021-02-25,"HARV",0.33117,0.000228833621049109,56,-0.857,5.6637,2021,0,0
2021-02-26,"HARV",0.3303,0.000138268009492361,57,-5.6398,2.4773,2021,0,0
2021-02-27,"HARV",0.33054,0.000110369509247016,58,-3.4737,4.7942,2021,0,0
2021-02-28,"HARV",0.33076,3.48740942388405e-05,59,-0.4337,4.347,2021,0,0
2017-01-01,"BART",0.34348,0.000802364255414795,1,-5.473,2.4932,2017,0,0
2017-01-02,"BART",0.34399,0.00200503521634297,2,-7.483,2.9346,2017,0,0
2017-01-03,"BART",0.34856,0.000324841185686735,3,-6.9659,-0.0449,2017,0,0
2017-01-04,"BART",0.34547,0.000450544887342214,4,-1.2801,5.5434,2017,0,0
2017-01-05,"BART",0.34393,0.000372748492653576,5,-6.8249,2.513,2017,0,0
2017-01-06,"BART",0.34416,0.000277382076433447,6,-9.457,-4.8782,2017,0,0
2017-01-07,"BART",0.34303,0.000104772055785258,7,-16.1899,-8.292,2017,0,0
2017-01-09,"BART",0.34335,0.000157244253001634,9,-13.0238,-8.8811,2017,0,0
2017-01-10,"BART",0.34527,0.000222884701592718,10,-17.5404,-1.7752,2017,0,0
2017-01-11,"BART",0.34339,8.95770014215203e-05,11,-7.1839,9.3024,2017,0,0
2017-01-12,"BART",0.34512,0.00025091872007014,12,-1.3326,13.0627,2017,0,0
2017-01-13,"BART",0.34396,0.000713414206617781,13,-8.1278,13.9871,2017,0,0
2017-01-14,"BART",0.33994,0.00300612105476782,14,-15.3993,-6.2127,2017,0,0
2017-02-06,"BART",0.34296,0.000543645684434343,37,-9.4294,0.4656,2017,0,0
2017-02-08,"BART",0.34434,0.000146172104321013,39,-9.7733,8.7322,2017,0,0
2017-02-09,"BART",0.34869,0.000102377452874857,40,-13.6558,2.2383,2017,0,0
2017-02-10,"BART",0.34359,0.000386970080581569,41,-16.2609,-13.204,2017,0,0
2017-02-11,"BART",0.34585,0.000223099319879316,42,-16.0924,-10.2276,2017,0,0
2017-02-12,"BART",0.34865,0.000221549150579394,43,-13.915,-6.9223,2017,0,0
2017-02-13,"BART",0.34531,0.000251046421432951,44,-7.1379,-4.5662,2017,0,0
2017-02-14,"BART",0.34377,0.000281814714060898,45,-6.8939,0.3521,2017,0,0
2017-02-15,"BART",0.34938,0.000463541161239504,46,-7.4144,-3.3754,2017,0,0
2017-02-16,"BART",0.34393,0.00024274048374546,47,-4.5542,-1.5376,2017,0,0
2017-02-17,"BART",0.34265,0.00012951794454509,48,-6.4743,-1.0863,2017,0,0
2017-02-18,"BART",0.34438,0.000834860692522031,49,-3.6623,11.3241,2017,0,0
2017-02-19,"BART",0.34465,0.000396108828583303,50,6.5075,13.4104,2017,0,0
2017-02-20,"BART",0.34316,0.00131745586612367,51,-1.4447,6.88,2017,0,0
2017-02-22,"BART",0.34545,0.00123083404673915,53,-0.8911,12.4594,2017,0,0
2017-02-23,"BART",0.34517,0.00129755259246171,54,-0.1467,18.0819,2017,0,0
2017-02-24,"BART",0.34591,0.000126519118503644,55,4.3586,17.4606,2017,0.909599999999999,0.909599999999999
2017-02-25,"BART",0.34937,0.000388386109169619,56,2.858,14.9988,2017,0,0.909599999999999
2017-02-26,"BART",0.34397,0.000212552515479674,57,-2.9005,13.0535,2017,0,0.909599999999999
2017-02-27,"BART",0.34569,0.000604934268650539,58,-6.1407,7.4653,2017,0,0.909599999999999
2017-02-28,"BART",0.34573,0.000116721080410716,59,-0.6898,8.8443,2017,0,0.909599999999999
2017-03-01,"BART",0.34895,0.000556771295882211,60,0.3195,10.8884,2017,0,0.909599999999999
2017-03-02,"BART",0.3454,0.000338775947872835,61,-6.1544,13.9143,2017,0,0.909599999999999
2017-03-03,"BART",0.34263,0.000287654693786041,62,-11.4637,-4.0998,2017,0,0.909599999999999
2017-03-04,"BART",0.34309,0.000289135477037379,63,-17.2796,-8.3922,2017,0,0.909599999999999
2017-03-05,"BART",0.34208,0.000482690015032674,64,-16.9318,-5.6095,2017,0,0.909599999999999
2017-03-06,"BART",0.3434,0.000382750989548024,65,-12.3273,4.8019,2017,0,0.909599999999999
2017-03-07,"BART",0.34767,0.000309624829595496,66,-3.4755,0.6481,2017,0,0.909599999999999
2017-03-08,"BART",0.34434,0.000277326937393551,67,-1.0172,9.4612,2017,0,0.909599999999999
2017-03-09,"BART",0.34427,0.000404391275466561,68,-2.5346,6.2736,2017,0,0.909599999999999
2017-03-10,"BART",0.34346,0.000133572116117413,69,-6.9165,-0.9031,2017,0,0.909599999999999
2017-03-11,"BART",0.34296,0.000376869000138388,70,-22.0555,-6.917,2017,0,0.909599999999999
2017-03-12,"BART",0.34293,0.00021582122609385,71,-18.3528,-10.4379,2017,0,0.909599999999999
2017-03-13,"BART",0.34357,0.000142184990166233,72,-14.6966,-1.5327,2017,0,0.909599999999999
2017-03-14,"BART",0.35167,0.000244014573837097,73,-11.0128,-3.9876,2017,0,0.909599999999999
2017-03-15,"BART",0.34324,0.000200754927252918,74,-8.2415,-2.9504,2017,0,0.909599999999999
2017-03-16,"BART",0.34343,0.000278673625942461,75,-10.019,-4.5049,2017,0,0.909599999999999
2017-03-17,"BART",0.34248,0.000760343101930349,76,-8.443,-0.2122,2017,0,0.909599999999999
2017-03-18,"BART",0.34261,0.00090964236614492,77,-13.3024,2.2692,2017,0,0.909599999999999
2017-03-19,"BART",0.34335,0.000652385332797246,78,-8.2483,4.7566,2017,0,0.909599999999999
2017-03-20,"BART",0.34413,0.000527795761364459,79,-6.2771,9.7796,2017,0,0.909599999999999
2017-03-27,"BART",0.34497,0.000404251812813827,86,-1.8408,1.9793,2017,0,0.909599999999999
2017-03-28,"BART",0.34493,0.000259010389831796,87,-0.9478,3.6469,2017,0,0.909599999999999
2017-03-29,"BART",0.34467,0.000220192287025015,88,0.3426,4.2536,2017,0,0.909599999999999
2017-03-30,"BART",0.34296,0.000682790624674104,89,-1.665,7.3905,2017,0,0.909599999999999
2017-03-31,"BART",0.3459,0.000402874246850692,90,-1.7484,3.9797,2017,0,0.909599999999999
2017-04-01,"BART",0.34889,0.000324432530642002,91,-1.9204,-1.631,2017,0,0.909599999999999
2017-04-03,"BART",0.3434,0.000219553432667121,93,6.0786,11.6084,2017,0,0.909599999999999
2017-04-04,"BART",0.34975,0.000358802070956185,94,-0.5388,6.8393,2017,0,0.909599999999999
2017-04-05,"BART",0.34521,0.000556901962573635,95,-0.2656,4.8071,2017,0,0.909599999999999
2017-04-06,"BART",0.34546,0.000459587614617944,96,0.1902,2.3121,2017,0,0.909599999999999
2017-04-07,"BART",0.34739,0.00122592166077908,97,1.232,8.1641,2017,0,0.909599999999999
2017-04-08,"BART",0.34442,0.000107123617320147,98,0.9598,4.1323,2017,0,0.909599999999999
2017-04-09,"BART",0.34422,0.000584172954540279,99,0.5493,14.8426,2017,0,0.909599999999999
2017-04-10,"BART",0.34583,0.00020096481568388,100,2.5867,24.7703,2017,3.6785,4.5881
2017-04-11,"BART",0.34682,0.000167113820432645,101,5.9974,25.567,2017,5.7822,10.3703
2017-04-12,"BART",0.35028,0.00078243060877692,102,4.6239,18.379,2017,1.50145,11.87175
2017-04-13,"BART",0.34439,0.0001426724291544,103,3.4183,10.5446,2017,0,11.87175
2017-04-14,"BART",0.34322,0.000275664735740028,104,1.4604,12.9383,2017,0,11.87175
2017-04-15,"BART",0.34556,0.000316125069540267,105,0.2202,19.0433,2017,0,11.87175
2017-04-16,"BART",0.34634,0.000309127607228827,106,5.7976,25.5755,2017,5.68655,17.5583
2017-04-17,"BART",0.34339,0.000555572415236246,107,7.5495,19.5373,2017,3.5434,21.1017
2017-04-18,"BART",0.34301,0.000757373990596891,108,1.7364,9.2141,2017,0,21.1017
2017-04-19,"BART",0.34436,0.000221203373041408,109,0.0428,7.7725,2017,0,21.1017
2017-04-20,"BART",0.34316,9.91119754291561e-05,110,1.6437,12.3722,2017,0,21.1017
2017-04-21,"BART",0.33819,0.000526197209868572,111,2.3207,8.8763,2017,0,21.1017
2017-04-22,"BART",0.34187,0.000177299787630657,112,1.1616,6.2696,2017,0,21.1017
2017-04-23,"BART",0.34106,0.000737642577017194,113,3.3543,18.0291,2017,0.691699999999999,21.7934
2017-04-24,"BART",0.34177,0.000289046118769154,114,3.0107,19.2836,2017,1.14715,22.94055
2017-04-25,"BART",0.34165,0.000302764417071921,115,2.9466,14.4145,2017,0,22.94055
2017-04-26,"BART",0.34146,0.000814395606619799,116,4.7898,11.8606,2017,0,22.94055
2017-04-27,"BART",0.34338,0.000194907475694577,117,9.3691,17.6073,2017,3.4882,26.42875
2017-04-28,"BART",0.34471,0.000800116114022429,118,12.1079,24.8019,2017,8.4549,34.88365
2017-04-29,"BART",0.34623,0.000436048174178129,119,10.1191,22.6951,2017,6.4071,41.29075
2017-04-30,"BART",0.34765,0.000254639420934537,120,2.921,18.1697,2017,0.545349999999999,41.8361
2017-05-01,"BART",0.34853,0.00017470628880192,121,3.884,10.1178,2017,0,41.8361
2017-05-02,"BART",0.34793,0.000648321614569784,122,3.915,16.2721,2017,0.0935499999999987,41.92965
2017-05-03,"BART",0.34847,0.000450803272175436,123,6.1062,13.241,2017,0,41.92965
2017-05-04,"BART",0.35104,0.000667490926637106,124,3.6765,16.896,2017,0.286250000000001,42.2159
2017-05-05,"BART",0.3571,0.000608198673233055,125,3.9581,12.7343,2017,0,42.2159
2017-05-06,"BART",0.35867,0.000475471023173381,126,4.6768,15.1629,2017,0,42.2159
2017-05-07,"BART",0.36406,0.000988168145652166,127,9.7456,16.0254,2017,2.8855,45.1014
2017-05-08,"BART",0.36191,0.00119494263699739,128,3.0361,11.306,2017,0,45.1014
2017-05-09,"BART",0.36052,0.000241898637061563,129,-1.0223,7.4069,2017,0,45.1014
2017-05-10,"BART",0.36191,0.000355775281632104,130,4.3015,10.1025,2017,0,45.1014
2017-05-11,"BART",0.36649,0.000495467363780336,131,3.8781,15.3322,2017,0,45.1014
2017-05-12,"BART",0.37334,0.00238719204907852,132,5.6409,18.0097,2017,1.8253,46.9267
2017-05-13,"BART",0.3811,0.000355753696038292,133,5.1768,16.0616,2017,0.619199999999999,47.5459
2017-05-14,"BART",0.38851,0.00137023280250518,134,-0.0981,10.8525,2017,0,47.5459
2017-05-15,"BART",0.39281,0.00125791049615087,135,4.6301,8.3853,2017,0,47.5459
2017-05-26,"BART",0.45762,0.00316262124555837,146,11.4778,13.5629,2017,2.52035,50.06625
2017-05-27,"BART",0.44521,0.00192021530467981,147,8.579,20.3033,2017,4.44115,54.5074
2017-05-28,"BART",0.44634,0.00305998169929169,148,7.8895,21.9584,2017,4.92395,59.43135
2017-05-29,"BART",0.46076,0.000509157378741122,149,7.8429,16.6519,2017,2.2474,61.67875
2017-05-30,"BART",0.45908,0.00209050471486125,150,7.0615,13.0655,2017,0.0634999999999994,61.74225
2017-05-31,"BART",0.45045,0.000571914400616604,151,10.5812,20.5857,2017,5.58345,67.3257
2017-06-01,"BART",0.45089,0.00231568184519446,152,6.7147,20.6255,2017,3.6701,70.9958
2017-06-02,"BART",0.44786,0.0016092558934527,153,6.2458,18.1418,2017,2.1938,73.1896
2017-06-03,"BART",0.44918,0.00263880639188962,154,6.9112,13.1511,2017,0.0311500000000002,73.22075
2017-06-04,"BART",0.45019,0.00116086440769852,155,9.1174,22.4106,2017,5.764,78.98475
2017-06-05,"BART",0.46124,0.000869616124552454,156,10.2388,16.487,2017,3.3629,82.34765
2017-06-06,"BART",0.45834,0.000763086531589888,157,7.9136,10.6292,2017,0,82.34765
2017-06-07,"BART",0.44856,0.00521952710094995,158,6.5755,23.5375,2017,5.0565,87.40415
2017-06-08,"BART",0.44439,0.00174777997074073,159,10.4528,26.9083,2017,8.68055,96.0847
2017-06-09,"BART",0.45373,0.000718621952214158,160,10.8827,22.743,2017,6.81285,102.89755
2017-06-10,"BART",0.4515,0.00127903607901754,161,11.8116,26.3669,2017,9.08925,111.9868
2017-06-11,"BART",0.44344,0.00212779185427101,162,13.8403,31.2554,2017,12.54785,124.53465
2017-06-12,"BART",0.45729,0.00262147742142106,163,18.6696,32.8644,2017,15.767,140.30165
2017-06-13,"BART",0.45579,0.00106649008319394,164,18.7778,30.2563,2017,14.51705,154.8187
2017-06-14,"BART",0.42305,0.00468930823426211,165,12.2848,22.0527,2017,7.16875,161.98745
2017-06-15,"BART",0.4463,0.00492319415561457,166,6.6429,23.1269,2017,4.8849,166.87235
2017-06-20,"BART",0.44539,0.00338051828800114,171,20.0396,25.1552,2017,12.5974,179.46975
2017-06-21,"BART",0.44863,0.000485892901611807,172,14.0928,23.2651,2017,8.67895,188.1487
2017-06-22,"BART",0.44497,0.00122678947181791,173,12.3022,24.7592,2017,8.5307,196.6794
2017-06-23,"BART",0.45626,0.00114151101079013,174,13.6485,25.9442,2017,9.79635,206.47575
2017-06-24,"BART",0.4583,0.00174486787991737,175,18.924,25.5728,2017,12.2484,218.72415
2017-06-25,"BART",0.44629,0.00190708973291447,176,11.8686,24.5112,2017,8.1899,226.91405
2017-06-26,"BART",0.4447,0.0015665879861557,177,9.6439,20.7855,2017,5.2147,232.12875
