"","time","siteID","obs_flag","forecast","data_assimilation","statistic","gcc_90"
"413",2021-01-25,"DELA",2,1,0,"mean",0.342520084414551
"414",2021-01-25,"DELA",2,1,0,"sd",0.0277787815495585
"415",2021-01-26,"DELA",2,1,0,"mean",0.343470366879184
"416",2021-01-26,"DELA",2,1,0,"sd",0.0261035842079902
"417",2021-01-27,"DELA",2,1,0,"mean",0.342329076958041
"418",2021-01-27,"DELA",2,1,0,"sd",0.027367402885281
"419",2021-01-28,"DELA",2,1,0,"mean",0.341229635025561
"420",2021-01-28,"DELA",2,1,0,"sd",0.0272149609986934
"421",2021-01-29,"DELA",2,1,0,"mean",0.342725610135427
"422",2021-01-29,"DELA",2,1,0,"sd",0.027442844974683
"423",2021-01-30,"DELA",2,1,0,"mean",0.342788350236025
"424",2021-01-30,"DELA",2,1,0,"sd",0.0271457232729755
"425",2021-01-31,"DELA",2,1,0,"mean",0.342207448261888
"426",2021-01-31,"DELA",2,1,0,"sd",0.0276020015800203
"427",2021-02-01,"DELA",2,1,0,"mean",0.34271829152311
"428",2021-02-01,"DELA",2,1,0,"sd",0.0276351266759425
"429",2021-02-02,"DELA",2,1,0,"mean",0.342321780494236
"430",2021-02-02,"DELA",2,1,0,"sd",0.0277865380333107
"431",2021-02-03,"DELA",2,1,0,"mean",0.343227671813166
"432",2021-02-03,"DELA",2,1,0,"sd",0.0262277077343309
"433",2021-02-04,"DELA",2,1,0,"mean",0.34414694791259
"434",2021-02-04,"DELA",2,1,0,"sd",0.027950903981124
"435",2021-02-05,"DELA",2,1,0,"mean",0.342707076506123
"436",2021-02-05,"DELA",2,1,0,"sd",0.0280121350476573
"437",2021-02-06,"DELA",2,1,0,"mean",0.342111711030689
"438",2021-02-06,"DELA",2,1,0,"sd",0.0283814449240358
"439",2021-02-07,"DELA",2,1,0,"mean",0.343567673682658
"440",2021-02-07,"DELA",2,1,0,"sd",0.0275806576616725
"441",2021-02-08,"DELA",2,1,0,"mean",0.34360206202379
"442",2021-02-08,"DELA",2,1,0,"sd",0.0283845732592703
"443",2021-02-09,"DELA",2,1,0,"mean",0.345136718911983
"444",2021-02-09,"DELA",2,1,0,"sd",0.0273070242022931
"445",2021-02-10,"DELA",2,1,0,"mean",0.343255254163264
"446",2021-02-10,"DELA",2,1,0,"sd",0.0282222796993684
"447",2021-02-11,"DELA",2,1,0,"mean",0.343016036003972
"448",2021-02-11,"DELA",2,1,0,"sd",0.0274023709259731
"449",2021-02-12,"DELA",2,1,0,"mean",0.342229870826867
"450",2021-02-12,"DELA",2,1,0,"sd",0.0284983764472347
"451",2021-02-13,"DELA",2,1,0,"mean",0.344988579466125
"452",2021-02-13,"DELA",2,1,0,"sd",0.0272190972095795
"453",2021-02-14,"DELA",2,1,0,"mean",0.342298123981852
"454",2021-02-14,"DELA",2,1,0,"sd",0.027182764437811
"455",2021-02-15,"DELA",2,1,0,"mean",0.341592071523798
"456",2021-02-15,"DELA",2,1,0,"sd",0.0271461935484149
"457",2021-02-16,"DELA",2,1,0,"mean",0.344571476786311
"458",2021-02-16,"DELA",2,1,0,"sd",0.0269379483096283
"459",2021-02-17,"DELA",2,1,0,"mean",0.34171208250035
"460",2021-02-17,"DELA",2,1,0,"sd",0.0284361691113016
"461",2021-02-18,"DELA",2,1,0,"mean",0.343140621012359
"462",2021-02-18,"DELA",2,1,0,"sd",0.0271968919478673
"463",2021-02-19,"DELA",2,1,0,"mean",0.344526068686435
"464",2021-02-19,"DELA",2,1,0,"sd",0.0278107980586582
"465",2021-02-20,"DELA",2,1,0,"mean",0.342351634864447
"466",2021-02-20,"DELA",2,1,0,"sd",0.0274759911189807
"467",2021-02-21,"DELA",2,1,0,"mean",0.341734789835767
"468",2021-02-21,"DELA",2,1,0,"sd",0.0272257632337927
"469",2021-02-22,"DELA",2,1,0,"mean",0.344294389869032
"470",2021-02-22,"DELA",2,1,0,"sd",0.0266315139439337
"471",2021-02-23,"DELA",2,1,0,"mean",0.342749338525794
"472",2021-02-23,"DELA",2,1,0,"sd",0.028716993407251
"473",2021-02-24,"DELA",2,1,0,"mean",0.342888900056338
"474",2021-02-24,"DELA",2,1,0,"sd",0.0270657835467067
"475",2021-02-25,"DELA",2,1,0,"mean",0.344686438738678
"476",2021-02-25,"DELA",2,1,0,"sd",0.0283915349270015
"477",2021-02-26,"DELA",2,1,0,"mean",0.342488372607612
"478",2021-02-26,"DELA",2,1,0,"sd",0.0268952271527797
"479",2021-02-27,"DELA",2,1,0,"mean",0.374705246903791
"480",2021-02-27,"DELA",2,1,0,"sd",0.0290341339797996
"481",2021-02-28,"DELA",2,1,0,"mean",0.40639095468853
"482",2021-02-28,"DELA",2,1,0,"sd",0.0282844633840663
"483",2021-01-25,"CLBJ",2,1,0,"mean",0.342447351923071
"484",2021-01-25,"CLBJ",2,1,0,"sd",0.026839201433736
"485",2021-01-26,"CLBJ",2,1,0,"mean",0.341967289111841
"486",2021-01-26,"CLBJ",2,1,0,"sd",0.0271982236966294
"487",2021-01-27,"CLBJ",2,1,0,"mean",0.343485757207766
"488",2021-01-27,"CLBJ",2,1,0,"sd",0.0280439167975663
"489",2021-01-28,"CLBJ",2,1,0,"mean",0.342155876849116
"490",2021-01-28,"CLBJ",2,1,0,"sd",0.026733611935925
"491",2021-01-29,"CLBJ",2,1,0,"mean",0.343524261637804
"492",2021-01-29,"CLBJ",2,1,0,"sd",0.0269637095650991
"493",2021-01-30,"CLBJ",2,1,0,"mean",0.342586366963164
"494",2021-01-30,"CLBJ",2,1,0,"sd",0.0260000055964244
"495",2021-01-31,"CLBJ",2,1,0,"mean",0.342024575235667
"496",2021-01-31,"CLBJ",2,1,0,"sd",0.0282915553753739
"497",2021-02-01,"CLBJ",2,1,0,"mean",0.343063234140759
"498",2021-02-01,"CLBJ",2,1,0,"sd",0.0273399149228924
"499",2021-02-02,"CLBJ",2,1,0,"mean",0.343087696272206
"500",2021-02-02,"CLBJ",2,1,0,"sd",0.0281193522661356
"501",2021-02-03,"CLBJ",2,1,0,"mean",0.345315281278485
"502",2021-02-03,"CLBJ",2,1,0,"sd",0.027813182446138
"503",2021-02-04,"CLBJ",2,1,0,"mean",0.344245158997027
"504",2021-02-04,"CLBJ",2,1,0,"sd",0.0270497421278663
"505",2021-02-05,"CLBJ",2,1,0,"mean",0.342317011100446
"506",2021-02-05,"CLBJ",2,1,0,"sd",0.0277044936836284
"507",2021-02-06,"CLBJ",2,1,0,"mean",0.343260839570503
"508",2021-02-06,"CLBJ",2,1,0,"sd",0.0270917477707652
"509",2021-02-07,"CLBJ",2,1,0,"mean",0.344137032021624
"510",2021-02-07,"CLBJ",2,1,0,"sd",0.0272209280192054
"511",2021-02-08,"CLBJ",2,1,0,"mean",0.344017628060224
"512",2021-02-08,"CLBJ",2,1,0,"sd",0.0272900474362813
"513",2021-02-09,"CLBJ",2,1,0,"mean",0.344184324833482
"514",2021-02-09,"CLBJ",2,1,0,"sd",0.027788321172896
"515",2021-02-10,"CLBJ",2,1,0,"mean",0.344481143666098
"516",2021-02-10,"CLBJ",2,1,0,"sd",0.027380485317818
"517",2021-02-11,"CLBJ",2,1,0,"mean",0.342510303480224
"518",2021-02-11,"CLBJ",2,1,0,"sd",0.0264158235605873
"519",2021-02-12,"CLBJ",2,1,0,"mean",0.343024124844204
"520",2021-02-12,"CLBJ",2,1,0,"sd",0.0282630862124465
"521",2021-02-13,"CLBJ",2,1,0,"mean",0.343246751452274
"522",2021-02-13,"CLBJ",2,1,0,"sd",0.0278903978770883
"523",2021-02-14,"CLBJ",2,1,0,"mean",0.34307144667802
"524",2021-02-14,"CLBJ",2,1,0,"sd",0.0276860518637049
"525",2021-02-15,"CLBJ",2,1,0,"mean",0.343803886575579
"526",2021-02-15,"CLBJ",2,1,0,"sd",0.0272200905229873
"527",2021-02-16,"CLBJ",2,1,0,"mean",0.342809615709933
"528",2021-02-16,"CLBJ",2,1,0,"sd",0.0279000211623307
"529",2021-02-17,"CLBJ",2,1,0,"mean",0.3426275020583
"530",2021-02-17,"CLBJ",2,1,0,"sd",0.0286080503391024
"531",2021-02-18,"CLBJ",2,1,0,"mean",0.343863998350808
"532",2021-02-18,"CLBJ",2,1,0,"sd",0.0294188560320534
"533",2021-02-19,"CLBJ",2,1,0,"mean",0.341708565151128
"534",2021-02-19,"CLBJ",2,1,0,"sd",0.0275862694719931
"535",2021-02-20,"CLBJ",2,1,0,"mean",0.341385126342309
"536",2021-02-20,"CLBJ",2,1,0,"sd",0.0261827198964736
"537",2021-02-21,"CLBJ",2,1,0,"mean",0.343124290695847
"538",2021-02-21,"CLBJ",2,1,0,"sd",0.0279325608653721
"539",2021-02-22,"CLBJ",2,1,0,"mean",0.343292163527275
"540",2021-02-22,"CLBJ",2,1,0,"sd",0.0287924967019384
"541",2021-02-23,"CLBJ",2,1,0,"mean",0.342843547693153
"542",2021-02-23,"CLBJ",2,1,0,"sd",0.0270523172270702
"543",2021-02-24,"CLBJ",2,1,0,"mean",0.343292846974113
"544",2021-02-24,"CLBJ",2,1,0,"sd",0.0282354145548616
"545",2021-02-25,"CLBJ",2,1,0,"mean",0.342048360907637
"546",2021-02-25,"CLBJ",2,1,0,"sd",0.027934112346912
"547",2021-02-26,"CLBJ",2,1,0,"mean",0.342126720534634
"548",2021-02-26,"CLBJ",2,1,0,"sd",0.0281532351198052
"549",2021-02-27,"CLBJ",2,1,0,"mean",0.342825783127145
"550",2021-02-27,"CLBJ",2,1,0,"sd",0.0275076290563433
"551",2021-02-28,"CLBJ",2,1,0,"mean",0.343468827936537
"552",2021-02-28,"CLBJ",2,1,0,"sd",0.0273355727259619
